Ref_1	Ref_2	Ref_3	HiT_1	HiT_2	HiT_3	LpH_1	LpH_2	LpH_3	Osm_1	Osm_2	Osm_3
CENPK1137D_3830	1.321059116936e-06	1.13381201466342e-06	0	2.51036370691724e-06	3.80640045134682e-06	0	0	1.36519865553505e-06	1.31776799245759e-06	0	0	0
CENPK1137D_5262	0	6.7653286437864e-06	7.31723399148992e-06	1.49790576154466e-05	2.27123629580363e-05	0	0	0	0	7.72851142923528e-06	8.24325413770894e-06	0
CENPK1137D_557	0.000130441015272256	0.000102622930386568	0.000100904322622372	0.000113608286297976	0.000104400816032374	0.000120023087512462	9.60622747947206e-05	0.000101099505915377	0.000103008540013157	8.52606557672714e-05	6.25207539850893e-05	7.6144889695717e-05
CENPK1137D_505	5.24349896193539e-06	4.50028469256276e-06	4.8674111573347e-06	0	0	0	0	5.41869598518538e-06	1.04608719048836e-05	1.02819843684099e-05	5.48339812684604e-06	1.13017491313873e-05
CENPK1137D_4742	0.000185980353806146	0.000140465135966615	0.000131207152009904	9.89553993720439e-05	0.000121463824402665	9.12675561292681e-05	8.30433086054361e-05	9.99410740767629e-05	0.000155834301158063	0.000145875653226816	0.000132252708571868	0.00015232638751148
CENPK1137D_882	4.74212854326428e-06	1.62799143460039e-05	1.3206003976673e-05	2.25282639435501e-06	2.27726879592529e-06	8.72677827530851e-06	6.61699670162837e-06	4.90057365990869e-06	4.73031458647126e-06	6.97413481562467e-06	2.47954457130289e-06	1.27763797451441e-05
CENPK1137D_810	1.11938018591787e-05	6.40479388847489e-06	6.927287352445e-06	0	1.07509931243369e-05	0	1.73549234285133e-05	1.15678118053644e-05	1.8609858326086e-05	1.46332943675803e-05	7.80395846265862e-06	1.20634657656345e-05
CENPK1137D_2981	1.82837828626626e-06	3.1384473892834e-06	1.69723860632101e-06	3.47440506902063e-06	3.51210118449922e-06	0	5.10250744119423e-06	1.13368109551805e-05	5.47146986730086e-06	5.37790426642639e-06	7.64811904635361e-06	5.91128353185467e-06
CENPK1137D_4183	8.54775055195213e-06	9.17023900549143e-06	1.38856666588956e-05	1.21822497303363e-05	1.02620191701481e-05	1.31084461226956e-05	1.19272256524863e-05	1.10416875102072e-05	1.27896836036368e-05	6.28548595591307e-06	2.23470623840943e-06	4.60591930489215e-06
CENPK1137D_5143	4.01910790562892e-05	3.9801219164094e-05	4.30481428330511e-05	2.34996124668305e-05	2.67238971947804e-05	1.89646869878999e-05	2.8759587395822e-05	4.15339528630703e-05	3.0839193797514e-05	3.33430064518436e-05	3.23306850595857e-05	3.99817722518171e-05
CENPK1137D_1564	1.15187832034774e-05	1.31814790349903e-05	2.13852064396447e-05	2.188875193483e-05	2.58139437060692e-05	1.88423341686231e-05	2.85740416706877e-05	1.58715353372527e-05	2.29801734426636e-05	3.38807968784863e-05	4.41678874926921e-05	3.72410862506844e-05
CENPK1137D_2643	3.23151383988959e-05	2.31123218373698e-05	2.99973483995017e-05	2.04691194564021e-05	2.0691202453475e-05	1.98228176208365e-05	2.0040617461342e-05	1.66974297100056e-05	2.14897549539238e-05	1.05611332652898e-05	5.63226866422647e-06	1.16085839494341e-05
CENPK1137D_5166	8.66237335248033e-05	9.91275647105737e-05	0.00010125789572051	7.92557684612442e-05	9.55225256123702e-05	9.05295435460126e-05	6.56586806583861e-05	6.96251314322876e-05	6.7206167615337e-05	9.12214327456099e-05	8.38767772772271e-05	8.98961231448088e-05
CENPK1137D_1016	2.25430731886237e-05	2.32173778457215e-05	2.09261805438443e-05	1.71351340903972e-05	1.29907833585738e-05	1.10627340762749e-05	8.38821299044809e-06	4.65925753271622e-06	8.99476485760824e-06	1.76818973608262e-05	1.88595662847583e-05	2.42944796669027e-05
CENPK1137D_4951	0	0	2.83308290439738e-05	1.93319461532686e-05	2.93125368090896e-05	3.7443099950469e-05	9.46362491230041e-06	0	2.02958796787058e-05	9.97440363944041e-06	0	0
CENPK1137D_4719	2.63335014238791e-06	4.52019745668914e-06	4.88894837484503e-06	2.50203285390756e-06	0	0	4.89931024220862e-06	2.72133625804664e-06	0	7.74560990584863e-06	5.50766095041615e-06	8.51381765318007e-06
CENPK1137D_2820	4.22714224725745e-05	3.24609320160742e-05	3.7174284091345e-05	3.38218721485223e-05	3.41888279791999e-05	3.82129580802917e-05	4.5531533690208e-05	4.13846575616214e-05	3.10697672090842e-05	2.83571363282035e-05	2.55926077060459e-05	2.15789471732938e-05
CENPK1137D_114	5.39590999842898e-05	6.53801360135517e-05	6.18745306320388e-05	7.23788063978378e-05	9.14551148443596e-05	7.39875655021267e-05	4.42897645895659e-05	5.57619941515477e-05	5.06585156780496e-05	7.15763205166243e-05	7.96628079868192e-05	8.55165684274976e-05
CENPK1137D_3867	6.57610090806262e-06	1.12880069084171e-05	6.10443277743082e-06	0	3.15798048495717e-06	0	0	3.39791157082067e-06	6.55971801770324e-06	3.22377134202908e-06	6.87696892151409e-06	3.54350421660902e-06
CENPK1137D_2999	0	5.9740621357412e-06	3.23070857518999e-06	1.65339013152956e-05	6.68531541259939e-06	4.26982718733418e-06	6.47511178210028e-06	0	6.9433272585046e-06	0	3.63956542337442e-06	0
CENPK1137D_377	1.35515096511499e-05	1.25999431952113e-05	1.04829443331592e-05	9.6568023241897e-06	6.50771690068973e-06	1.1083725981543e-05	1.78587760441798e-05	1.51713205429621e-05	1.23912699935931e-05	9.96494025837832e-06	1.06286360276532e-05	9.73623169952534e-06
CENPK1137D_2840	0.000131643236611171	8.00304084267266e-05	8.14674531034085e-05	6.77508988459023e-05	7.37541248744836e-05	4.03764303613352e-05	7.65376116179135e-05	6.80208657310828e-05	9.30149877441147e-05	8.60464682628223e-05	9.17774285562434e-05	7.68466859141107e-05
CENPK1137D_1742	3.82063344115342e-05	3.27909632784017e-05	3.54660008031968e-05	2.23391377771104e-05	3.38722647571702e-05	2.16337910824932e-05	3.00732969435324e-05	2.12600195566903e-05	2.34530165176156e-05	3.7459427001454e-05	4.91745728313699e-05	4.1174644057684e-05
CENPK1137D_5355	8.99451585158187e-06	1.28660532142537e-05	2.22650344123925e-05	8.54598627178501e-06	5.75913821438033e-06	0	5.5780559936481e-06	6.19669515686187e-06	1.49535133652933e-05	1.4697798813785e-05	1.25413740533406e-05	9.69331380160552e-06
CENPK1137D_253	0	0	6.32577671401705e-06	1.0791210400441e-05	6.54497482187688e-06	1.11471824280022e-05	4.22612257534026e-06	4.694824384111e-06	4.53171359238278e-06	4.45421841913942e-06	2.37544155495048e-06	4.8959867420323e-06
CENPK1137D_3766	0	6.48200904322174e-06	4.20648096211286e-06	0	1.4507473801453e-06	0	2.81026425060697e-06	1.56096952872726e-06	4.5202117812346e-06	4.4429132962482e-06	0	3.25570691982859e-06
CENPK1137D_2239	1.55084594704799e-05	6.65514413818727e-06	1.43961215988922e-05	7.36754951118056e-06	3.72374246108956e-06	4.75661530315404e-06	1.80332917709959e-05	2.00332897172163e-05	1.54698235987529e-05	3.80131995379325e-06	1.21634987764891e-05	1.25350018867667e-05
CENPK1137D_4525	2.1890101413505e-05	2.70068808964025e-05	2.79400589881948e-05	2.33983210337838e-05	3.02222362273028e-05	2.34987730723633e-05	2.03631101561223e-05	2.40353423067016e-05	2.32002900465206e-05	1.74380091213665e-05	2.00301600541571e-05	1.47442359357754e-05
CENPK1137D_2300	0.000239767477712672	0.000191084030615147	0.000151029815263198	0.000178994350354365	0.000139814474132564	0.000157584269575715	0.000207110409951208	0.000150437034581514	0.000196461195019414	0.000134331536784406	0.000152233333607905	0.000138426099972568
CENPK1137D_771	3.56369540227345e-06	6.11715344438171e-06	4.96213622476786e-06	0	3.42272136393562e-06	2.18604924860522e-06	6.63020427987514e-06	7.36553286609031e-06	7.10963449822927e-06	3.49402762219918e-06	3.72674064309596e-06	3.84056445033672e-06
CENPK1137D_686	2.35232068055204e-05	1.61512193709367e-05	8.73440579221326e-06	1.34101049403109e-05	0	0	1.75058358061525e-05	9.72366789436428e-06	9.38584159054772e-06	9.22533775347452e-06	4.91988685689348e-06	5.07015227831013e-06
CENPK1137D_1096	5.84422715724714e-06	6.68782078698361e-06	5.42505237012264e-06	5.55279304402397e-06	1.87101298781423e-06	9.5599404128857e-06	1.08731009630686e-05	4.02633056837015e-06	5.82966756728783e-06	7.63996874510329e-06	1.62976284752085e-05	1.67953980545003e-05
CENPK1137D_2809	3.39109477025451e-06	2.91044052766879e-06	3.14786989377487e-06	1.28879641021791e-05	9.77084560302988e-06	8.32068887788199e-06	6.30908327486694e-06	0	0	3.3248012131468e-06	3.54624323303148e-06	3.65455420630332e-06
CENPK1137D_3642	4.32041475266546e-06	3.70803856701178e-06	2.00526739149724e-06	8.20993720483641e-06	8.29901223633027e-06	1.0600950258209e-05	4.01903489923466e-06	2.23238473436857e-06	2.15482570091522e-06	4.23595363272061e-06	2.25904060761171e-06	2.32803725301718e-06
CENPK1137D_770	5.20528103947231e-06	4.46748378372484e-06	6.44257919950424e-06	4.94570925641202e-06	6.66582469711076e-06	2.12868935578468e-06	4.8421754288884e-06	5.37920111648869e-06	0	0	1.81447722273185e-06	1.86989581109689e-06
CENPK1137D_239	2.6807978927012e-05	4.60164245590877e-06	9.9540750695043e-06	1.52826871617056e-05	5.14949970970493e-06	1.3155683766381e-05	2.4937930512143e-05	2.77036934377721e-05	0	5.25678029646183e-06	0	5.77814651537146e-06
CENPK1137D_906	1.49406811425858e-05	8.54865795156273e-06	1.84920892504599e-05	9.46375606666289e-06	1.43496519107259e-05	1.22199238332074e-05	4.63282056376212e-06	5.14662756751917e-06	9.9356398427137e-06	1.95314682144691e-05	1.56242431982517e-05	3.75700405225408e-05
CENPK1137D_5259	1.45747869105225e-05	1.87634318916443e-05	1.80392217586119e-05	1.38479859179537e-05	2.33303864398877e-05	1.49008254904928e-05	1.12984093340729e-05	1.00411754174456e-05	9.69231805064725e-06	9.52657327195533e-06	7.62080433547378e-06	1.04714165421426e-05
CENPK1137D_3169	1.60847873562072e-05	2.76098547354526e-05	2.98622252085129e-05	2.29240307425584e-05	2.31727486936722e-05	1.97335256495715e-05	2.24441374609287e-05	8.31110803133163e-06	2.40670735379247e-05	0	8.41034712698683e-06	8.66721977305719e-06
CENPK1137D_898	2.65612109201525e-05	3.134507915573e-05	3.85251859384581e-05	3.94323169444287e-05	4.46433615000361e-05	3.25864635552199e-05	3.08854704250808e-05	4.46041055851661e-05	2.64950395805699e-05	2.27867129168806e-05	2.43043783083915e-05	2.86247927790787e-05
CENPK1137D_1163	3.28484780748517e-05	2.6534146109396e-05	3.04924345067445e-05	2.93745155835381e-05	2.41257405230656e-05	2.60764446083623e-05	2.51646389713443e-05	2.99523698531757e-05	3.0839193797514e-05	1.1366934017674e-05	2.82893494271375e-05	1.87414557430392e-05
CENPK1137D_3355	2.47115764226851e-05	3.18134312349679e-05	2.29391487760895e-05	2.73924980960675e-05	2.76896974009739e-05	2.52643753991054e-05	7.66258902933666e-06	2.12810378656934e-05	1.23250065176916e-05	1.61523214645609e-05	2.15351448926306e-05	8.87715243192017e-06
CENPK1137D_11	3.44009902994027e-06	2.95249891679695e-06	4.79003901466031e-06	0	3.30401426460837e-06	2.11023251165938e-06	3.20012749924609e-06	1.77752021479347e-06	1.71576439480388e-06	8.43211868363098e-06	5.39623428378924e-06	5.56104852490953e-06
CENPK1137D_609	2.62753700741575e-06	9.02043819171519e-06	1.46344679829798e-05	2.24685864231699e-05	2.27123629580363e-05	1.93414688485866e-05	1.95539799512432e-05	1.90073022526701e-05	1.5725946506017e-05	2.57617047641176e-05	1.64865082754179e-05	1.98217211586915e-05
CENPK1137D_694	0	3.66152195416396e-06	3.96022341474902e-06	1.21604177415722e-05	8.19490276383151e-06	2.09359268540257e-05	1.19058506961199e-05	8.81751963180703e-06	1.70223506982694e-05	8.3656288588855e-06	8.92280555407922e-06	9.1953299384406e-06
CENPK1137D_2042	5.29010784159704e-05	0	2.4553385171444e-05	5.02630599984985e-05	2.54041985678777e-05	4.86760299356097e-05	3.69081371579716e-05	4.10014662879027e-05	3.95769653734762e-05	0	2.76606972176456e-05	0
CENPK1137D_2109	0	8.88317065401518e-06	0	9.83407695622796e-06	9.94077335264779e-06	0	0	0	6.882950499735e-06	1.35304953717626e-05	1.80395851419428e-05	0
CENPK1137D_2150	5.45997368972172e-06	9.3721525248784e-06	5.06835932438063e-06	2.07508045865361e-05	1.57319578287316e-05	0	1.01582028875151e-05	0	0	5.35323498080058e-06	0	0
CENPK1137D_4717	0	5.58232035634834e-06	1.81131529953275e-05	1.23597688520898e-05	1.87408022222048e-05	1.59593540772491e-05	0	6.72155185047585e-06	6.48802711040594e-06	0	0	7.00955478913915e-06
CENPK1137D_2434	0	0	5.36360355686882e-06	8.23484599489963e-06	2.77473042610314e-06	1.06331133354487e-05	5.37497143077256e-06	5.97108732348098e-06	0	0	3.02119265726711e-06	0
CENPK1137D_1915	7.43921415224584e-06	6.38477890757341e-06	1.20848692640701e-05	7.06824281228885e-06	3.5724654236078e-06	2.2816889032317e-06	1.03804135756795e-05	5.76583119673632e-06	1.8551702518817e-06	0	5.83467831934711e-06	4.00858914503895e-06
CENPK1137D_4455	0	0	7.9489376454315e-06	0	8.22438083132731e-06	1.05056179717143e-05	1.06210466641645e-05	8.84923732832433e-06	8.54179108780063e-06	5.59714736601692e-06	1.4924836628226e-05	1.23045422197838e-05
CENPK1137D_5240	3.01589762928885e-05	2.93354706564184e-05	2.23966689063847e-05	4.39377255899037e-05	4.05523102139264e-05	4.68671234177323e-05	3.55365509798037e-05	3.73999861409923e-05	2.60726629994185e-05	3.74545596122906e-05	2.31284545992138e-05	2.1668049432643e-05
CENPK1137D_1573	0	1.14013909063811e-06	1.23314992490511e-06	2.5243724329603e-06	3.82764152529407e-06	3.25955557604529e-06	2.47152704182846e-06	1.37281695160389e-06	5.30048643394771e-06	3.90738356857543e-06	5.5568364946163e-06	4.29491694111316e-06
CENPK1137D_1572	1.84538645637106e-05	3.56359752980842e-05	3.85431046295922e-05	2.63004383713073e-05	2.65857891989418e-05	1.69800104426545e-05	2.57498631334686e-05	3.33732865134092e-05	2.30098635892304e-05	1.35698282071457e-05	1.92981608495202e-05	9.94378702645321e-06
CENPK1137D_2937	0	2.02691393891219e-06	0	2.24388660707582e-06	0	0	2.19691292606974e-06	0	2.3557717484212e-06	4.63097311831162e-06	4.93941021743671e-06	5.09027193020819e-06
CENPK1137D_5390	2.45136576183845e-05	2.10390883910886e-05	1.76986643684321e-05	1.29395749424052e-05	1.30799649376945e-05	1.6708019428699e-05	2.78711333229534e-05	2.53327137247911e-05	2.71695414463224e-05	2.40344325682626e-05	3.13319110360058e-05	2.34828105521733e-05
CENPK1137D_3671	4.15956060125574e-05	3.56998390530986e-05	2.82165918300868e-05	2.73609399185375e-05	2.76577968279313e-05	3.33666334236034e-05	4.01822460994046e-05	3.96788383431317e-05	3.35127529372178e-05	4.07824406870668e-05	3.51335468691869e-05	5.68961039941012e-05
CENPK1137D_4837	8.02432088332135e-06	1.37739050590348e-05	9.93170636148295e-06	5.08278134816277e-06	1.54137834007348e-05	1.96891806481118e-05	0	0	1.33405501258909e-05	1.3112418267579e-05	1.39857457842028e-05	1.1530323832921e-05
CENPK1137D_2357	7.86839958410617e-06	1.3506263073713e-05	1.12880646972083e-05	9.51494224731191e-06	8.93116355901949e-06	9.65329920598028e-06	1.46390447862147e-05	1.33057643001607e-05	1.21299593392265e-05	1.54291556297594e-05	1.19685709114813e-05	1.69594156136263e-05
CENPK1137D_4635	6.72471335796234e-06	2.88577577743431e-06	0	3.19468601685372e-06	0	0	0	3.47470053287311e-06	0	6.59324986335891e-06	7.03238064855396e-06	7.24716681588963e-06
CENPK1137D_2845	1.05802156831941e-05	1.58910052810716e-05	1.96427081371552e-05	5.02630599984985e-06	7.6212595703633e-06	6.49013732474795e-06	1.47632548631886e-05	1.09337243434407e-05	1.0553857432927e-05	1.5560069677527e-05	1.10642788870582e-05	1.14022091236663e-05
CENPK1137D_3393	2.80064532790432e-05	3.00460183885808e-05	4.54959784059109e-05	3.32623191166534e-05	4.03478447842763e-05	0	2.60528026997447e-05	2.89422114973431e-05	3.49208518001261e-05	5.49178929795072e-05	6.58975433714497e-05	5.2819056969925e-05
CENPK1137D_2141	7.69573877818535e-06	4.40329579832649e-06	4.76251005480594e-06	1.46239506461149e-05	7.39130777298165e-06	1.5735785539529e-05	1.19315098571029e-05	1.32547843603134e-05	7.67656655951048e-06	2.01207797554229e-05	1.34130536076945e-05	1.65872654277474e-05
CENPK1137D_287	3.43018519988281e-05	3.53278832926252e-05	3.50257223627226e-05	3.91095855896098e-05	3.7886665011172e-05	4.62913252989948e-05	3.5099957527754e-05	3.0130760528574e-05	2.73731172611939e-05	2.8586583341278e-05	2.86969769404968e-05	2.40284306100317e-05
CENPK1137D_5181	1.20635905171554e-05	1.03536955257947e-05	1.86638907553206e-05	7.64134358085281e-06	1.15863743468361e-05	9.86676282478574e-06	1.49627583072858e-05	1.24666620469974e-05	8.02235784597492e-06	2.36555113340783e-05	2.52310413809605e-05	2.60016593191716e-05
CENPK1137D_2222	0	2.87764683158238e-06	0	3.18568690131328e-06	0	0	7.79749376576865e-06	5.19736896607217e-06	0	3.28733866426627e-06	1.75314278140007e-06	0
CENPK1137D_2266	2.74076310872215e-05	4.03249194162531e-05	4.36145657650649e-05	4.4641533551298e-05	3.76048991958716e-05	4.80355558575095e-05	4.00647541517455e-05	3.23695786483442e-05	3.51505942461796e-05	1.91941648982653e-05	2.86615777090735e-05	2.10978376054682e-05
CENPK1137D_201	0	0	1.33684492766483e-06	6.84161433736368e-07	6.91584353027523e-07	0	2.67935659948977e-06	1.48825648957905e-06	1.43655046727681e-06	7.05992272120101e-07	2.25904060761171e-06	7.76012417672392e-07
CENPK1137D_2825	0	6.86074294970951e-07	0	2.27854704492857e-06	0	9.80712490307784e-07	2.97446370648529e-06	1.65217459857231e-06	7.97386810748346e-07	1.56750198228949e-06	1.67190245103298e-06	1.72296645589317e-06
CENPK1137D_3879	3.48372955422244e-06	3.98659365936291e-06	0	0	0	1.42466429079833e-06	0	4.80017166297398e-06	2.31670041210593e-06	0	2.42874414593961e-06	2.50292395397554e-06
CENPK1137D_5025	6.08317341239864e-06	1.21822016635132e-05	1.50582941426232e-05	1.15596475294673e-05	1.94751096346592e-06	2.48770170028669e-06	9.43138087512051e-06	6.28642583630536e-06	1.01133642351302e-05	5.96425157997203e-06	6.3614891386408e-06	4.37052308828778e-06
CENPK1137D_1669	7.00161331976079e-06	1.08165666198891e-05	9.09919568118217e-06	7.98295658799682e-06	1.47942097542346e-05	6.87191010855666e-06	6.51320067493616e-06	5.78844229946862e-06	6.98417036002522e-06	6.8647366224384e-06	2.92877970539777e-06	4.52734774027928e-06
CENPK1137D_3241	1.33738681388689e-05	1.72173813237935e-05	1.24146329518537e-05	6.35347668520346e-06	6.42240975030615e-06	0	0	6.91035948672518e-06	2.00108251888363e-05	1.3112418267579e-05	2.09786186763042e-05	2.88258095823026e-05
CENPK1137D_2507	8.8606024642134e-06	0	8.22507939986336e-06	5.61250049611025e-06	8.51009133167118e-06	7.24705160331657e-06	1.64850240407814e-05	1.22088733363482e-05	8.83852824717832e-06	8.68738381499648e-06	0	3.18299882484482e-06
CENPK1137D_5314	5.25823972206935e-05	6.97453760184726e-05	6.65603814888541e-05	5.90439560223326e-05	5.05023224542147e-05	5.27812372795767e-05	3.5574108104069e-05	5.43392926707144e-05	4.29147817302754e-05	5.15544477267462e-05	3.99913694712948e-05	3.09096030460835e-05
CENPK1137D_2508	2.27648083347414e-05	1.95381212472192e-05	3.01885883255458e-05	4.94390754083592e-05	3.12346703703414e-05	3.59085466738104e-05	4.23536000173445e-05	3.36077592523793e-05	2.91961219968267e-05	2.86968498151113e-05	2.0405432373673e-05	1.75238869728479e-05
CENPK1137D_4180	2.81907062611421e-05	2.15066236886683e-05	1.7445826306026e-05	1.19044089470128e-05	1.50419596783486e-05	1.53713778744031e-05	1.74828018116708e-05	1.61847893241721e-05	2.49959781306166e-05	1.22842655348898e-05	1.31024355241479e-05	1.01269620506247e-05
CENPK1137D_1181	1.05024199796412e-05	1.35207082748613e-05	8.12428185819837e-06	4.98934786749801e-06	8.40580099672423e-06	8.58988763569582e-06	6.51320067493616e-06	3.61777643716789e-06	5.23812777001891e-06	1.02971049336576e-05	1.09829238952416e-05	1.13183693506982e-05
CENPK1137D_1260	0	1.46146584436587e-06	0	2.42686448490604e-06	2.45319514067488e-06	2.08909999723647e-06	1.58404022137217e-06	1.75971958317179e-06	2.54787330730534e-06	8.34767686562609e-07	1.78073158053512e-06	0
CENPK1137D_873	3.50080665988039e-06	0	3.24971274327935e-06	9.97869573499602e-06	6.72464079737938e-06	8.58988763569582e-06	0	3.61777643716789e-06	6.98417036002522e-06	1.02971049336576e-05	1.09829238952416e-05	7.54557956713214e-06
